"date" "Q" "BF"
19890728 0.002 0.002
19890729 0.002 0.002
19890730 0.002 0.002
19890731 0.003 0.002
19890801 0.003 0.002
19890802 0.003 0.002
19890803 0.003 0.002
19890804 0.002 0.002
19890805 0.002 0.002
19890806 0.002 0.002
19890807 0.002 0.002
19890808 0.002 0.002
19890809 0.002 0.002
19890810 0.002 0.002
19890811 0.002 0.002
19890812 0.002 0.001
19890813 0.002 0.001
19890814 0.002 0.001
19890815 0.002 0.001
19890816 0.002 0.001
19890817 0.002 0.001
19890818 0.001 0.001
19890819 0.001 0.001
19890820 0.001 0.001
19890821 0.001 0.001
19890822 0.001 0.001
19890823 0.001 0.001
19890824 0.001 0.001
19890825 0.001 0.001
19890826 0.001 0.001
19890827 0.003 0.001
19890828 0.002 0.001
19890829 0.002 0.001
19890830 0.002 0.002
19890831 0.002 0.002
19890901 0.002 0.002
19890902 0.002 0.002
19890903 0.002 0.002
19890904 0.002 0.002
19890905 0.002 0.002
19890906 0.002 0.002
19890907 0.002 0.002
19890908 0.002 0.002
19890909 0.002 0.002
19890910 0.002 0.002
19890911 0.002 0.002
19890912 0.002 0.002
19890913 0.002 0.002
19890914 0.003 0.002
19890915 0.003 0.002
19890916 0.002 0.002
19890917 0.003 0.002
19890918 0.002 0.002
19890919 0.003 0.002
19890920 0.004 0.002
19890921 0.003 0.002
19890922 0.002 0.002
19890923 0.002 0.002
19890924 0.002 0.002
19890925 0.002 0.002
19890926 0.002 0.002
19890927 0.002 0.002
19890928 0.002 0.002
19890929 0.002 0.002
19890930 0.002 0.002
19891001 0.002 0.002
19891002 0.002 0.002
19891003 0.002 0.002
19891004 0.002 0.002
19891005 0.002 0.002
19891006 0.002 0.002
19891007 0.002 0.002
19891008 0.003 0.002
19891009 0.002 0.002
19891010 0.003 0.002
19891011 0.003 0.002
19891012 0.003 0.002
19891013 0.003 0.002
19891014 0.003 0.002
19891015 0.004 0.003
19891016 0.003 0.003
19891017 0.003 0.003
19891018 0.003 0.003
19891019 0.003 0.003
19891020 0.003 0.003
19891021 0.003 0.003
19891022 0.003 0.003
19891023 0.003 0.003
19891024 0.003 0.003
19891025 0.003 0.003
19891026 0.003 0.003
19891027 0.003 0.003
19891028 0.003 0.003
19891029 0.003 0.003
19891030 0.011 0.003
19891031 0.01 0.004
19891101 0.008 0.004
19891102 0.008 0.004
19891103 0.008 0.004
19891104 0.008 0.005
19891105 0.009 0.005
19891106 0.008 0.005
19891107 0.007 0.005
19891108 0.007 0.006
19891109 0.006 0.006
19891110 0.006 0.006
19891111 0.008 0.006
19891112 0.008 0.006
19891113 0.007 0.005
19891114 0.007 0.005
19891115 0.006 0.005
19891116 0.006 0.005
19891117 0.006 0.005
19891118 0.005 0.005
19891119 0.005 0.005
19891120 0.005 0.005
19891121 0.005 0.005
19891122 0.005 0.004
19891123 0.005 0.004
19891124 0.005 0.004
19891125 0.004 0.004
19891126 0.004 0.004
19891127 0.005 0.004
19891128 0.005 0.004
19891129 0.005 0.004
19891130 0.004 0.004
19891201 0.004 0.004
19891202 0.004 0.004
19891203 0.004 0.004
19891204 0.005 0.004
19891205 0.004 0.004
19891206 0.005 0.005
19891207 0.006 0.006
19891208 0.005 0.005
19891209 0.005 0.005
19891210 0.005 0.005
19891211 0.005 0.005
19891212 0.007 0.007
19891213 0.013 0.008
19891214 0.069 0.009
19891215 0.068 0.009
19891216 0.063 0.009
19891217 0.08 0.01
19891218 0.086 0.01
19891219 0.083 0.011
19891220 0.108 0.011
19891221 0.151 0.012
19891222 0.123 0.012
19891223 0.139 0.012
19891224 0.128 0.013
19891225 0.092 0.013
19891226 0.066 0.014
19891227 0.054 0.014
19891228 0.045 0.014
19891229 0.039 0.015
19891230 0.035 0.015
19891231 0.033 0.016
19900101 0.031 0.016
19900102 0.028 0.016
19900103 0.026 0.017
19900104 0.025 0.017
19900105 0.023 0.018
19900106 0.022 0.018
19900107 0.02 0.019
19900108 0.019 0.019
19900109 0.019 0.019
19900110 0.021 0.019
19900111 0.021 0.018
19900112 0.019 0.018
19900113 0.018 0.018
19900114 0.022 0.019
19900115 0.025 0.021
19900116 0.036 0.022
19900117 0.042 0.023
19900118 0.03 0.024
19900119 0.027 0.026
19900120 0.033 0.027
19900121 0.0375 0.028
19900122 0.042 0.029
19900123 0.051 0.031
19900124 0.175 0.032
19900125 0.229 0.033
19900126 0.188 0.034
19900127 0.128 0.036
19900128 0.101 0.037
19900129 0.073 0.038
19900130 0.062 0.039
19900131 0.052 0.041
19900201 0.042 0.042
19900202 0.049 0.042
19900203 0.063 0.043
19900204 0.086 0.043
19900205 0.067 0.044
19900206 0.054 0.044
19900207 0.047 0.045
19900208 0.066 0.045
19900209 0.069 0.046
19900210 0.063 0.046
19900211 0.115 0.047
19900212 0.182 0.047
19900213 0.185 0.048
19900214 0.219 0.048
19900215 0.244 0.048
19900216 0.226 0.049
19900217 0.137 0.049
19900218 0.163 0.05
19900219 0.189 0.05
19900220 0.121 0.051
19900221 0.091 0.051
19900222 0.069 0.052
19900223 0.061 0.052
19900224 0.057 0.053
19900225 0.053 0.053
19900226 0.128 0.052
19900227 0.212 0.051
19900228 0.358 0.05
19900301 0.945 0.049
19900302 0.439 0.048
19900303 0.271 0.047
19900304 0.191 0.046
19900305 0.153 0.045
19900306 0.137 0.044
19900307 0.114 0.043
19900308 0.097 0.041
19900309 0.082 0.04
19900310 0.088 0.039
19900311 0.088 0.038
19900312 0.067 0.037
19900313 0.056 0.036
19900314 0.051 0.035
19900315 0.045 0.034
19900316 0.04 0.033
19900317 0.037 0.032
19900318 0.033 0.031
19900319 0.03 0.03
19900320 0.033 0.029
19900321 0.033 0.028
19900322 0.031 0.027
19900323 0.029 0.027
19900324 0.027 0.026
19900325 0.0415 0.025
19900326 0.056 0.024
19900327 0.043 0.023
19900328 0.034 0.022
19900329 0.026 0.021
19900330 0.023 0.021
19900331 0.021 0.02
19900401 0.021 0.019
19900402 0.022 0.018
19900403 0.021 0.017
19900404 0.019 0.016
19900405 0.018 0.015
19900406 0.017 0.015
19900407 0.015 0.014
19900408 0.013 0.013
19900409 0.012 0.012
19900410 0.013 0.012
19900411 0.015 0.013
19900412 0.013 0.013
19900413 0.013 0.013
19900414 0.013 0.013
19900415 0.027 0.012
19900416 0.035 0.012
19900417 0.042 0.012
19900418 0.047 0.012
19900419 0.055 0.011
19900420 0.044 0.011
19900421 0.041 0.011
19900422 0.032 0.011
19900423 0.025 0.01
19900424 0.021 0.01
19900425 0.019 0.01
19900426 0.016 0.01
19900427 0.017 0.01
19900428 0.015 0.009
19900429 0.013 0.009
19900430 0.012 0.009
19900501 0.011 0.009
19900502 0.01 0.008
19900503 0.009 0.008
19900504 0.008 0.008
19900505 0.008 0.008
19900506 0.008 0.008
19900507 0.008 0.008
19900508 0.014 0.008
19900509 0.013 0.008
19900510 0.011 0.008
19900511 0.012 0.008
19900512 0.018 0.007
19900513 0.045 0.007
19900514 0.043 0.007
19900515 0.031 0.007
19900516 0.025 0.007
19900517 0.02 0.007
19900518 0.015 0.007
19900519 0.012 0.007
19900520 0.01 0.007
19900521 0.009 0.007
19900522 0.008 0.006
19900523 0.007 0.006
19900524 0.007 0.006
19900525 0.007 0.006
19900526 0.006 0.006
19900527 0.006 0.006
19900528 0.006 0.006
19900529 0.006 0.006
19900530 0.006 0.006
19900531 0.006 0.006
19900601 0.006 0.006
19900602 0.006 0.006
19900603 0.006 0.006
19900604 0.007 0.006
19900605 0.007 0.006
19900606 0.007 0.006
19900607 0.007 0.006
19900608 0.006 0.006
19900609 0.006 0.006
19900610 0.007 0.006
19900611 0.007 0.005
19900612 0.007 0.005
19900613 0.007 0.005
19900614 0.006 0.005
19900615 0.006 0.005
19900616 0.005 0.005
19900617 0.005 0.004
19900618 0.005 0.004
19900619 0.004 0.004
19900620 0.004 0.004
19900621 0.004 0.004
19900622 0.005 0.004
19900623 0.005 0.004
19900624 0.005 0.004
19900625 0.004 0.004
19900626 0.004 0.004
19900627 0.006 0.004
19900628 0.005 0.004
19900629 0.004 0.004
19900630 0.004 0.004
19900701 0.005 0.004
19900702 0.006 0.004
19900703 0.005 0.004
19900704 0.004 0.004
19900705 0.005 0.004
19900706 0.005 0.004
19900707 0.005 0.004
19900708 0.005 0.004
19900709 0.005 0.004
19900710 0.006 0.003
19900711 0.005 0.003
19900712 0.004 0.003
19900713 0.004 0.003
19900714 0.004 0.003
19900715 0.003 0.003
19900716 0.003 0.003
19900717 0.003 0.003
19900718 0.003 0.003
19900719 0.003 0.003
19900720 0.003 0.002
19900721 0.003 0.002
19900722 0.003 0.002
19900723 0.003 0.002
19900724 0.002 0.002
19900725 0.002 0.002
19900726 0.002 0.002
19900727 0.002 0.002
19900728 0.002 0.002
19900729 0.002 0.002
19900730 0.002 0.002
19900731 0.002 0.002
19900801 0.002 0.002
19900802 0.002 0.002
19900803 0.002 0.002
19900804 0.002 0.002
19900805 0.002 0.002
19900806 0.002 0.001
19900807 0.002 0.001
19900808 0.002 0.001
19900809 0.002 0.001
19900810 0.001 0.001
19900811 0.001 0.001
19900812 0.001 0.001
19900813 0.001 0.001
19900814 0.001 0.001
19900815 0.001 0.001
19900816 0.001 0.001
19900817 0.001 0.001
19900818 0.002 0.001
19900819 0.002 0.001
19900820 0.007 0.002
19900821 0.005 0.002
19900822 0.003 0.002
19900823 0.003 0.002
19900824 0.002 0.002
19900825 0.002 0.002
19900826 0.002 0.002
19900827 0.002 0.002
19900828 0.002 0.002
19900829 0.002 0.002
19900830 0.002 0.002
19900831 0.002 0.002
19900901 0.003 0.002
19900902 0.003 0.002
19900903 0.006 0.002
19900904 0.009 0.003
19900905 0.007 0.003
19900906 0.007 0.003
19900907 0.013 0.003
19900908 0.009 0.003
19900909 0.007 0.003
19900910 0.008 0.003
19900911 0.008 0.003
19900912 0.007 0.003
19900913 0.006 0.004
19900914 0.005 0.004
19900915 0.005 0.004
19900916 0.005 0.004
19900917 0.004 0.004
19900918 0.005 0.005
19900919 0.006 0.005
19900920 0.006 0.005
19900921 0.012 0.006
19900922 0.011 0.007
19900923 0.011 0.007
19900924 0.019 0.008
19900925 0.019 0.008
19900926 0.015 0.009
19900927 0.012 0.009
19900928 0.011 0.01
19900929 0.01 0.01
19900930 0.017 0.01
19901001 0.017 0.009
19901002 0.014 0.009
19901003 0.013 0.009
19901004 0.012 0.009
19901005 0.011 0.008
19901006 0.016 0.008
19901007 0.015 0.008
19901008 0.011 0.008
19901009 0.01 0.007
19901010 0.009 0.007
19901011 0.009 0.007
19901012 0.008 0.007
19901013 0.007 0.006
19901014 0.007 0.006
19901015 0.007 0.006
19901016 0.006 0.006
19901017 0.006 0.005
19901018 0.006 0.005
19901019 0.006 0.005
19901020 0.005 0.005
19901021 0.005 0.004
19901022 0.004 0.004
19901023 0.004 0.004
19901024 0.004 0.004
19901025 0.004 0.004
19901026 0.004 0.004
19901027 0.004 0.004
19901028 0.006 0.006
19901029 0.022 0.012
19901030 0.035 0.014
19901031 0.037 0.016
19901101 0.087 0.017
19901102 0.14 0.019
19901103 0.096 0.02
19901104 0.093 0.022
19901105 0.071 0.024
19901106 0.054 0.025
19901107 0.046 0.027
19901108 0.043 0.029
19901109 0.038 0.03
19901110 0.032 0.032
19901111 0.041 0.033
19901112 0.047 0.033
19901113 0.056 0.034
19901114 0.123 0.034
19901115 0.232 0.035
19901116 0.173 0.036
19901117 NA NA
19901118 NA NA
19901119 1.059 0.038
19901120 1.285 0.038
19901121 0.64 0.039
19901122 0.297 0.039
19901123 0.164 0.04
19901124 0.161 0.041
19901125 0.135 0.041
19901126 0.194 0.042
19901127 0.127 0.043
19901128 0.102 0.043
19901129 0.106 0.044
19901130 0.125 0.044
19901201 0.093 0.045
19901202 0.106 0.046
19901203 0.1 0.046
19901204 0.091 0.047
19901205 0.083 0.048
19901206 0.071 0.048
19901207 0.074 0.049
19901208 0.064 0.049
19901209 0.05 0.05
19901210 0.051 0.051
19901211 0.172 0.053
19901212 0.305 0.054
19901213 0.276 0.056
19901214 0.162 0.057
19901215 0.127 0.058
19901216 0.093 0.06
19901217 0.084 0.061
19901218 0.074 0.063
19901219 0.064 0.064
19901220 0.08 0.063
19901221 0.227 0.063
19901222 0.153 0.062
19901223 0.125 0.062
19901224 0.101 0.061
19901225 0.091 0.061
19901226 0.201 0.06
19901227 0.466 0.06
19901228 0.238 0.059
19901229 0.301 0.059
19901230 0.314 0.058
19901231 0.186 0.057
19910101 0.161 0.057
19910102 0.484 0.056
19910103 NA NA
19910104 0.434 0.055
19910105 0.359 0.055
19910106 0.377 0.054
19910107 0.224 0.054
19910108 0.348 0.053
19910109 0.334 0.052
19910110 0.388 0.052
19910111 0.247 0.051
19910112 0.175 0.051
19910113 0.135 0.05
19910114 0.112 0.05
19910115 0.089 0.049
19910116 0.07 0.049
19910117 0.057 0.048
19910118 0.049 0.048
19910119 0.047 0.047
19910120 0.048 0.045
19910121 0.0775 0.044
19910122 0.107 0.042
19910123 0.094 0.04
19910124 0.082 0.038
19910125 0.073 0.036
19910126 0.072 0.035
19910127 0.064 0.033
19910128 0.059 0.031
19910129 0.052 0.029
19910130 0.047 0.028
19910131 0.04 0.026
19910201 0.032 0.024
19910202 0.026 0.022
19910203 0.021 0.021
19910204 0.017 0.017
19910205 0.018 0.017
19910206 0.016 0.015
19910207 0.013 0.013
19910208 0.012 0.012
19910209 0.012 0.012
19910210 0.012 0.012
19910211 0.012 0.012
19910212 0.012 0.012
19910213 0.012 0.012
19910214 0.012 0.012
19910215 0.013 0.012
19910216 0.014 0.012
19910217 0.014 0.012
19910218 0.015 0.011
19910219 0.017 0.011
19910220 0.018 0.011
19910221 0.047 0.011
19910222 0.112 0.011
19910223 0.099 0.011
19910224 0.086 0.011
19910225 0.106 0.011
19910226 0.108 0.011
19910227 0.096 0.011
19910228 0.081 0.011
19910301 0.077 0.011
19910302 0.066 0.01
19910303 0.055 0.01
19910304 0.05 0.01
19910305 0.068 0.01
19910306 0.077 0.01
19910307 0.061 0.01
19910308 0.05 0.01
19910309 0.045 0.01
19910310 0.042 0.01
19910311 0.039 0.01
19910312 0.037 0.01
19910313 0.033 0.01
19910314 0.027 0.01
19910315 0.03 0.009
19910316 0.031 0.009
19910317 0.027 0.009
19910318 0.021 0.009
19910319 0.028 0.009
19910320 0.054 0.009
19910321 0.076 0.009
19910322 0.052 0.009
19910323 0.033 0.009
19910324 0.026 0.009
19910325 0.02 0.009
19910326 0.018 0.009
19910327 0.015 0.008
19910328 0.014 0.008
19910329 0.013 0.008
19910330 0.012 0.008
19910331 0.0125 0.008
19910401 0.013 0.008
19910402 0.014 0.008
19910403 0.013 0.008
19910404 0.012 0.008
19910405 0.012 0.008
19910406 0.01 0.008
19910407 0.011 0.008
19910408 0.01 0.007
19910409 0.009 0.007
19910410 0.009 0.007
19910411 0.008 0.007
19910412 0.008 0.007
19910413 0.008 0.007
19910414 0.007 0.007
19910415 0.007 0.007
19910416 0.007 0.007
19910417 0.007 0.007
19910418 0.007 0.007
19910419 0.008 0.007
19910420 0.007 0.007
19910421 0.007 0.007
19910422 0.011 0.007
19910423 0.013 0.007
19910424 0.014 0.007
19910425 0.013 0.007
19910426 0.011 0.007
19910427 0.009 0.007
19910428 0.009 0.007
19910429 0.008 0.007
19910430 0.008 0.007
19910501 0.007 0.007
19910502 0.011 0.007
19910503 0.016 0.007
19910504 0.021 0.007
19910505 0.02 0.007
19910506 0.016 0.007
19910507 0.013 0.007
19910508 0.011 0.007
19910509 0.009 0.007
19910510 0.009 0.007
19910511 0.008 0.007
19910512 0.007 0.007
19910513 0.007 0.007
19910514 0.007 0.007
19910515 0.008 0.007
19910516 0.012 0.006
19910517 0.012 0.006
19910518 0.011 0.006
19910519 0.009 0.006
19910520 0.009 0.006
19910521 0.008 0.006
19910522 0.007 0.005
19910523 0.006 0.005
19910524 0.005 0.005
19910525 0.005 0.005
19910526 0.005 0.005
19910527 0.005 0.005
19910528 0.005 0.004
19910529 0.005 0.004
19910530 0.005 0.004
19910531 0.004 0.004
19910601 0.004 0.004
19910602 0.004 0.004
19910603 0.004 0.004
19910604 0.005 0.005
19910605 0.006 0.006
19910606 0.006 0.006
19910607 0.005 0.005
19910608 0.005 0.005
19910609 0.006 0.006
19910610 0.008 0.008
19910611 0.007 0.007
19910612 0.006 0.006
19910613 0.008 0.008
19910614 0.007 0.007
19910615 0.009 0.009
19910616 0.036 0.011
19910617 0.041 0.011
19910618 0.029 0.012
19910619 0.022 0.012
19910620 0.021 0.013
19910621 0.02 0.013
19910622 0.016 0.014
19910623 0.014 0.014
19910624 0.015 0.014
19910625 0.022 0.013
19910626 0.026 0.013
19910627 0.121 0.013
19910628 0.196 0.012
19910629 0.108 0.012
19910630 0.073 0.011
19910701 0.062 0.011
19910702 0.062 0.011
19910703 0.04 0.01
19910704 0.026 0.01
19910705 0.02 0.01
19910706 0.015 0.009
19910707 0.012 0.009
19910708 0.01 0.009
19910709 0.008 0.008
19910710 0.007 0.007
19910711 0.006 0.006
19910712 0.005 0.005
19910713 0.005 0.005
19910714 0.005 0.005
19910715 0.005 0.005
19910716 0.005 0.005
19910717 0.005 0.005
19910718 0.005 0.005
19910719 0.005 0.004
19910720 0.004 0.004
19910721 0.004 0.004
19910722 0.004 0.003
19910723 0.003 0.003
19910724 0.004 0.003
19910725 0.004 0.003
19910726 0.004 0.003
19910727 0.004 0.003
19910728 0.003 0.003
19910729 0.003 0.002
19910730 0.003 0.002
19910731 0.003 0.002
19910801 0.003 0.002
19910802 0.003 0.002
19910803 0.003 0.002
19910804 0.002 0.002
19910805 0.002 0.002
19910806 0.002 0.002
19910807 0.002 0.002
19910808 0.005 0.002
19910809 0.004 0.002
19910810 0.003 0.002
19910811 0.003 0.002
19910812 0.003 0.002
19910813 0.003 0.002
19910814 0.002 0.002
19910815 0.002 0.002
19910816 0.002 0.002
19910817 0.002 0.002
19910818 0.002 0.002
19910819 0.002 0.002
19910820 0.002 0.002
19910821 0.002 0.002
19910822 0.002 0.002
19910823 0.002 0.002
19910824 0.002 0.002
19910825 0.002 0.002
19910826 0.002 0.001
19910827 0.002 0.001
19910828 0.002 0.001
19910829 0.002 0.001
19910830 0.001 0.001
19910831 0.001 0.001
19910901 0.001 0.001
19910902 0.001 0.001
19910903 0.001 0.001
19910904 0.001 0.001
19910905 0.001 0.001
19910906 0.001 0.001
19910907 0.001 0.001
19910908 0.001 0.001
19910909 0.001 0.001
19910910 0.001 0.001
19910911 0.002 0.001
19910912 0.001 0.001
19910913 0.001 0.001
19910914 0.001 0.001
19910915 0.002 0.001
19910916 0.005 0.001
19910917 0.006 0.002
19910918 0.004 0.002
19910919 0.004 0.002
19910920 0.003 0.002
19910921 0.003 0.002
19910922 0.003 0.003
19910923 0.004 0.003
19910924 0.003 0.003
19910925 0.003 0.003
19910926 0.004 0.003
19910927 0.007 0.004
19910928 0.007 0.004
19910929 0.005 0.004
19910930 0.008 0.004
19911001 0.011 0.004
19911002 0.015 0.004
19911003 0.013 0.005
19911004 0.012 0.005
19911005 0.011 0.005
19911006 0.009 0.005
19911007 0.007 0.005
19911008 0.008 0.005
19911009 0.008 0.006
19911010 0.007 0.006
19911011 0.006 0.006
19911012 0.006 0.006
19911013 0.007 0.006
19911014 0.006 0.006
19911015 0.006 0.006
19911016 0.007 0.006
19911017 0.007 0.006
19911018 0.007 0.005
19911019 0.008 0.005
19911020 0.009 0.005
19911021 0.008 0.005
19911022 0.007 0.005
19911023 0.007 0.005
19911024 0.007 0.005
19911025 0.006 0.005
19911026 0.006 0.005
19911027 0.005 0.004
19911028 0.005 0.004
19911029 0.005 0.004
19911030 0.004 0.004
19911031 0.004 0.004
19911101 0.004 0.004
19911102 0.005 0.005
19911103 0.006 0.005
19911104 0.009 0.005
19911105 0.012 0.005
19911106 0.011 0.006
19911107 0.029 0.006
19911108 0.087 0.006
19911109 0.106 0.006
19911110 0.076 0.006
19911111 0.102 0.007
19911112 0.134 0.007
19911113 0.222 0.007
19911114 0.137 0.007
19911115 0.117 0.007
19911116 0.118 0.008
19911117 0.087 0.008
19911118 0.091 0.008
19911119 0.123 0.008
19911120 0.333 0.009
19911121 0.206 0.009
19911122 0.135 0.009
19911123 0.101 0.009
19911124 0.084 0.009
19911125 0.07 0.01
19911126 0.057 0.01
19911127 0.051 0.01
19911128 0.047 0.01
19911129 0.043 0.011
19911130 0.041 0.011
19911201 0.035 0.011
19911202 0.033 0.011
19911203 0.031 0.011
19911204 0.03 0.012
19911205 0.029 0.012
19911206 0.025 0.012
19911207 0.026 0.012
19911208 0.027 0.012
19911209 0.024 0.013
19911210 0.02 0.013
19911211 0.018 0.013
19911212 0.017 0.013
19911213 0.015 0.014
19911214 0.015 0.014
19911215 0.014 0.014
19911216 0.014 0.014
19911217 0.017 0.017
19911218 0.098 0.02
19911219 0.379 0.023
19911220 0.467 0.025
19911221 0.31 0.027
19911222 0.431 0.029
19911223 0.291 0.031
19911224 0.238 0.033
19911225 0.158 0.036
19911226 0.142 0.038
19911227 0.116 0.04
19911228 0.092 0.042
19911229 0.081 0.044
19911230 0.081 0.046
19911231 0.077 0.049
19920101 0.068 0.051
19920102 0.06 0.053
19920103 0.055 0.055
