DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = som van de neerslag in tiende millimeters van 08.00 - 08.00 UTC/
           daily precipitation amount in 0.1 mm over the period 08.00 - 08.00 UTC
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
680,20020129,   37,    0, Aalten
680,20020130,    1,    0, Aalten
680,20020131,   28,    0, Aalten
680,20020201,    0,    0, Aalten
680,20020202,    0,    0, Aalten
680,20020203,    0,    0, Aalten
680,20020204,    5,    0, Aalten
680,20020205,   86,    0, Aalten
680,20020206,   92,    0, Aalten
680,20020207,    8,    0, Aalten
680,20020208,   22,    0, Aalten
680,20020209,    9,    0, Aalten
680,20020210,   51,    0, Aalten
680,20020211,   83,    0, Aalten
680,20020212,   89,    0, Aalten
680,20020213,   10,    0, Aalten
680,20020214,   12,    0, Aalten
680,20020215,    0,    0, Aalten
680,20020216,    0,    0, Aalten
680,20020217,    0,    0, Aalten
680,20020218,    5,    0, Aalten
680,20020219,   24,    0, Aalten
680,20020220,  189,    0, Aalten
680,20020221,   34,    0, Aalten
680,20020222,   37,    0, Aalten
680,20020223,   85,    0, Aalten
680,20020224,   41,  997, Aalten
680,20020225,   21,    0, Aalten
680,20020226,  159,    0, Aalten
680,20020227,   69,    0, Aalten
680,20020228,   31,    0, Aalten
680,20020301,   39,    0, Aalten
680,20020302,    2,    0, Aalten
680,20020303,    0,    0, Aalten
680,20020304,    0,    0, Aalten
680,20020305,    0,    0, Aalten
680,20020306,    0,    0, Aalten
680,20020307,   18,    0, Aalten
680,20020308,    0,    0, Aalten
680,20020309,    4,    0, Aalten
680,20020310,   12,    0, Aalten
680,20020311,    0,    0, Aalten
680,20020312,    0,    0, Aalten
680,20020313,   54,    0, Aalten
680,20020314,   14,    0, Aalten
680,20020315,   59,    0, Aalten
680,20020316,    0,    0, Aalten
680,20020317,    0,    0, Aalten
680,20020318,    6,    0, Aalten
680,20020319,   82,    0, Aalten
680,20020320,   48,    0, Aalten
680,20020321,   38,    0, Aalten
680,20020322,   36,    0, Aalten
680,20020323,    3,    0, Aalten
680,20020324,    0,    0, Aalten
680,20020325,    0,    0, Aalten
680,20020326,    0,    0, Aalten
680,20020327,    0,    0, Aalten
680,20020328,    0,    0, Aalten
680,20020329,    0,    0, Aalten
680,20020330,    0,    0, Aalten
680,20020331,    0,    0, Aalten
680,20020401,    0,    0, Aalten
680,20020402,    0,    0, Aalten
680,20020403,    0,    0, Aalten
680,20020404,    0,    0, Aalten
680,20020405,    0,    0, Aalten
680,20020406,    0,    0, Aalten
680,20020407,    0,    0, Aalten
680,20020408,    0,    0, Aalten
680,20020409,    0,    0, Aalten
680,20020410,    0,    0, Aalten
680,20020411,    0,    0, Aalten
680,20020412,    0,    0, Aalten
680,20020413,    0,    0, Aalten
680,20020414,    0,    0, Aalten
680,20020415,   12,    0, Aalten
680,20020416,  109,    0, Aalten
680,20020417,    8,    0, Aalten
680,20020418,    0,    0, Aalten
680,20020419,   44,    0, Aalten
680,20020420,    0,    0, Aalten
680,20020421,    0,    0, Aalten
680,20020422,    0,    0, Aalten
680,20020423,    0,    0, Aalten
680,20020424,    0,    0, Aalten
680,20020425,    0,    0, Aalten
680,20020426,    0,    0, Aalten
680,20020427,   68,    0, Aalten
680,20020428,   39,    0, Aalten
680,20020429,   37,    0, Aalten
680,20020430,  130,    0, Aalten
680,20020501,   21,    0, Aalten
680,20020502,   54,    0, Aalten
680,20020503,    5,    0, Aalten
680,20020504,   40,    0, Aalten
680,20020505,  200,    0, Aalten
680,20020506,    9,    0, Aalten
680,20020507,   27,    0, Aalten
680,20020508,    0,    0, Aalten
680,20020509,    0,    0, Aalten
680,20020510,    0,    0, Aalten
680,20020511,   11,    0, Aalten
680,20020512,    0,    0, Aalten
680,20020513,    0,    0, Aalten
680,20020514,   10,    0, Aalten
680,20020515,   36,    0, Aalten
680,20020516,    0,    0, Aalten
680,20020517,    0,    0, Aalten
680,20020518,    0,    0, Aalten
680,20020519,   23,    0, Aalten
680,20020520,    0,    0, Aalten
680,20020521,    0,    0, Aalten
680,20020522,   18,    0, Aalten
680,20020523,   21,    0, Aalten
680,20020524,    0,    0, Aalten
680,20020525,   20,    0, Aalten
680,20020526,   43,    0, Aalten
680,20020527,   33,    0, Aalten
680,20020528,    8,    0, Aalten
680,20020529,    4,    0, Aalten
680,20020530,   35,    0, Aalten
680,20020531,    0,    0, Aalten
680,20020601,    0,    0, Aalten
680,20020602,    0,    0, Aalten
680,20020603,    0,    0, Aalten
680,20020604,    0,    0, Aalten
680,20020605,    0,    0, Aalten
680,20020606,   20,    0, Aalten
680,20020607,   16,    0, Aalten
680,20020608,    0,    0, Aalten
680,20020609,    0,    0, Aalten
680,20020610,    9,    0, Aalten
680,20020611,   31,    0, Aalten
680,20020612,   98,    0, Aalten
680,20020613,    6,    0, Aalten
680,20020614,    2,    0, Aalten
680,20020615,  215,    0, Aalten
680,20020616,    2,    0, Aalten
680,20020617,    3,    0, Aalten
680,20020618,    0,    0, Aalten
680,20020619,    0,    0, Aalten
680,20020620,  124,    0, Aalten
680,20020621,   27,    0, Aalten
680,20020622,    0,    0, Aalten
680,20020623,   18,    0, Aalten
680,20020624,    0,    0, Aalten
680,20020625,    0,    0, Aalten
680,20020626,    0,    0, Aalten
680,20020627,    0,    0, Aalten
680,20020628,    0,    0, Aalten
680,20020629,  110,    0, Aalten
680,20020630,    0,    0, Aalten
680,20020701,   21,    0, Aalten
680,20020702,  143,    0, Aalten
680,20020703,  104,    0, Aalten
680,20020704,   90,    0, Aalten
680,20020705,    2,    0, Aalten
680,20020706,    8,    0, Aalten
680,20020707,    1,    0, Aalten
680,20020708,    1,    0, Aalten
680,20020709,    0,    0, Aalten
680,20020710,    3,    0, Aalten
680,20020711,  156,    0, Aalten
680,20020712,    1,    0, Aalten
680,20020713,   21,    0, Aalten
680,20020714,    0,    0, Aalten
680,20020715,    0,    0, Aalten
680,20020716,    0,    0, Aalten
680,20020717,    0,    0, Aalten
680,20020718,    0,    0, Aalten
680,20020719,    0,    0, Aalten
680,20020720,    0,    0, Aalten
680,20020721,  196,    0, Aalten
680,20020722,   59,    0, Aalten
680,20020723,    1,    0, Aalten
680,20020724,   70,    0, Aalten
680,20020725,   11,    0, Aalten
680,20020726,   41,    0, Aalten
680,20020727,    0,    0, Aalten
680,20020728,    0,    0, Aalten
680,20020729,    0,    0, Aalten
680,20020730,    0,    0, Aalten
680,20020731,    4,    0, Aalten
680,20020801,  291,    0, Aalten
680,20020802,  148,    0, Aalten
680,20020803,   11,    0, Aalten
680,20020804,   21,    0, Aalten
680,20020805,   83,    0, Aalten
680,20020806,   33,    0, Aalten
680,20020807,    1,    0, Aalten
680,20020808,    0,    0, Aalten
680,20020809,    9,    0, Aalten
680,20020810,   12,    0, Aalten
680,20020811,   15,    0, Aalten
680,20020812,    2,    0, Aalten
680,20020813,   20,    0, Aalten
680,20020814,    0,    0, Aalten
680,20020815,    0,    0, Aalten
680,20020816,    0,    0, Aalten
680,20020817,    0,    0, Aalten
680,20020818,    0,    0, Aalten
680,20020819,    0,    0, Aalten
680,20020820,    9,    0, Aalten
680,20020821,  189,    0, Aalten
680,20020822,  103,    0, Aalten
680,20020823,    0,    0, Aalten
680,20020824,    0,    0, Aalten
680,20020825,   43,    0, Aalten
680,20020826,    0,    0, Aalten
680,20020827,    0,    0, Aalten
680,20020828,    0,    0, Aalten
680,20020829,    0,    0, Aalten
680,20020830,    0,    0, Aalten
680,20020831,    0,    0, Aalten
680,20020901,    0,    0, Aalten
680,20020902,    0,    0, Aalten
680,20020903,    0,    0, Aalten
680,20020904,    7,    0, Aalten
680,20020905,    0,    0, Aalten
680,20020906,    0,    0, Aalten
680,20020907,    0,    0, Aalten
680,20020908,    0,    0, Aalten
680,20020909,    0,    0, Aalten
680,20020910,   76,    0, Aalten
680,20020911,  172,    0, Aalten
680,20020912,    0,    0, Aalten
680,20020913,    0,    0, Aalten
680,20020914,    0,    0, Aalten
680,20020915,    0,    0, Aalten
680,20020916,    0,    0, Aalten
680,20020917,    0,    0, Aalten
680,20020918,    0,    0, Aalten
680,20020919,    0,    0, Aalten
680,20020920,    0,    0, Aalten
680,20020921,    0,    0, Aalten
680,20020922,    5,    0, Aalten
680,20020923,   31,    0, Aalten
680,20020924,    0,    0, Aalten
680,20020925,   90,    0, Aalten
680,20020926,    4,    0, Aalten
680,20020927,   12,    0, Aalten
680,20020928,    0,    0, Aalten
680,20020929,    0,    0, Aalten
680,20020930,    0,    0, Aalten
680,20021001,    0,    0, Aalten
680,20021002,    0,    0, Aalten
680,20021003,    2,    0, Aalten
680,20021004,   94,    0, Aalten
680,20021005,    2,    0, Aalten
680,20021006,  171,    0, Aalten
680,20021007,    2,    0, Aalten
680,20021008,   32,    0, Aalten
680,20021009,    0,    0, Aalten
680,20021010,    0,    0, Aalten
680,20021011,    0,    0, Aalten
680,20021012,    2,    0, Aalten
680,20021013,    0,    0, Aalten
680,20021014,   14,    0, Aalten
680,20021015,   93,    0, Aalten
680,20021016,    0,    0, Aalten
680,20021017,   37,    0, Aalten
680,20021018,    2,    0, Aalten
680,20021019,   10,    0, Aalten
680,20021020,    5,    0, Aalten
680,20021021,   42,    0, Aalten
680,20021022,   24,    0, Aalten
680,20021023,  129,    0, Aalten
680,20021024,   11,    0, Aalten
680,20021025,    0,    0, Aalten
680,20021026,  111,    0, Aalten
680,20021027,   61,    0, Aalten
680,20021028,  129,    0, Aalten
680,20021029,    0,    0, Aalten
680,20021030,   29,    0, Aalten
680,20021031,    0,    0, Aalten
680,20021101,    0,    0, Aalten
680,20021102,  105,    0, Aalten
680,20021103,  115,    0, Aalten
680,20021104,    0,    0, Aalten
680,20021105,    0,    0, Aalten
680,20021106,    0,    0, Aalten
680,20021107,   97,    0, Aalten
680,20021108,   23,    0, Aalten
680,20021109,  240,    0, Aalten
680,20021110,   10,    0, Aalten
680,20021111,   64,    0, Aalten
680,20021112,    5,    0, Aalten
680,20021113,   18,    0, Aalten
680,20021114,   49,    0, Aalten
680,20021115,    0,    0, Aalten
680,20021116,    0,    0, Aalten
680,20021117,   25,    0, Aalten
680,20021118,   32,    0, Aalten
680,20021119,    0,    0, Aalten
680,20021120,    0,    0, Aalten
680,20021121,    0,    0, Aalten
680,20021122,    0,    0, Aalten
680,20021123,    2,    0, Aalten
680,20021124,   19,    0, Aalten
680,20021125,    2,    0, Aalten
680,20021126,   64,    0, Aalten
680,20021127,    2,    0, Aalten
680,20021128,    0,    0, Aalten
680,20021129,   15,    0, Aalten
680,20021130,   11,    0, Aalten
680,20021201,    0,    0, Aalten
680,20021202,   43,    0, Aalten
680,20021203,   13,    0, Aalten
680,20021204,    0,    0, Aalten
680,20021205,    0,    0, Aalten
680,20021206,    0,    0, Aalten
680,20021207,    0,    0, Aalten
680,20021208,    0,    0, Aalten
680,20021209,    0,    0, Aalten
680,20021210,    0,    0, Aalten
680,20021211,    0,    0, Aalten
680,20021212,    0,    0, Aalten
680,20021213,    0,    0, Aalten
680,20021214,    0,    0, Aalten
680,20021215,   10,    0, Aalten
680,20021216,   72,    0, Aalten
680,20021217,   32,    0, Aalten
680,20021218,    0,    0, Aalten
680,20021219,    3,    0, Aalten
680,20021220,    0,    0, Aalten
680,20021221,    2,    0, Aalten
680,20021222,   27,    0, Aalten
680,20021223,  167,    0, Aalten
680,20021224,   30,    0, Aalten
680,20021225,   38,    0, Aalten
680,20021226,    5,    0, Aalten
680,20021227,   52,    0, Aalten
680,20021228,   34,    0, Aalten
680,20021229,    6,    0, Aalten
680,20021230,  298,    0, Aalten
680,20021231,   77,    0, Aalten
680,20030101,    0,    0, Aalten
680,20030102,  123,    0, Aalten
680,20030103,  218,    0, Aalten
680,20030104,    6,    0, Aalten
680,20030105,    0,    0, Aalten
680,20030106,   32,    2, Aalten
680,20030107,    2,    2, Aalten
680,20030108,    0,    2, Aalten
680,20030109,    0,    2, Aalten
680,20030110,    0,    2, Aalten
680,20030111,    0,    2, Aalten
680,20030112,    0,    2, Aalten
680,20030113,   32,    0, Aalten
680,20030114,   23,    0, Aalten
680,20030115,    1,    0, Aalten
680,20030116,   25,    0, Aalten
680,20030117,    0,    0, Aalten
680,20030118,    3,    0, Aalten
680,20030119,    1,    0, Aalten
680,20030120,   11,    0, Aalten
680,20030121,   34,    0, Aalten
680,20030122,   13,    0, Aalten
680,20030123,   46,    0, Aalten
680,20030124,   16,    0, Aalten
680,20030125,    0,    0, Aalten
680,20030126,   38,    0, Aalten
680,20030127,   54,    0, Aalten
680,20030128,   16,    0, Aalten
680,20030129,  133,    0, Aalten
680,20030130,   30,    0, Aalten
680,20030131,   84,    4, Aalten
680,20030201,    0,    2, Aalten
680,20030202,   20,    4, Aalten
680,20030203,  138,    1, Aalten
680,20030204,   34,    1, Aalten
680,20030205,   70,  997, Aalten
680,20030206,    0,    0, Aalten
680,20030207,    0,    0, Aalten
680,20030208,   12,    0, Aalten
680,20030209,    8,    0, Aalten
680,20030210,    0,    0, Aalten
680,20030211,    0,    0, Aalten
680,20030212,    0,    0, Aalten
680,20030213,    0,    0, Aalten
680,20030214,    0,    0, Aalten
680,20030215,    0,    0, Aalten
680,20030216,    0,    0, Aalten
680,20030217,    0,    0, Aalten
680,20030218,    0,    0, Aalten
680,20030219,    0,    0, Aalten
680,20030220,    0,    0, Aalten
680,20030221,    0,    0, Aalten
680,20030222,    0,    0, Aalten
680,20030223,    0,    0, Aalten
680,20030224,    0,    0, Aalten
680,20030225,    0,    0, Aalten
680,20030226,    0,    0, Aalten
680,20030227,    0,    0, Aalten
680,20030228,    0,    0, Aalten
680,20030301,   29,    0, Aalten
680,20030302,   64,    0, Aalten
680,20030303,    2,    0, Aalten
680,20030304,    0,    0, Aalten
680,20030305,    9,    0, Aalten
680,20030306,    0,    0, Aalten
680,20030307,   13,    0, Aalten
680,20030308,    7,    0, Aalten
680,20030309,   22,    0, Aalten
680,20030310,    0,    0, Aalten
680,20030311,   34,    0, Aalten
680,20030312,  144,    0, Aalten
680,20030313,    5,    0, Aalten
680,20030314,    0,    0, Aalten
680,20030315,    0,    0, Aalten
680,20030316,    0,    0, Aalten
680,20030317,    0,    0, Aalten
680,20030318,    0,    0, Aalten
680,20030319,    0,    0, Aalten
680,20030320,    0,    0, Aalten
680,20030321,    0,    0, Aalten
680,20030322,    0,    0, Aalten
680,20030323,    0,    0, Aalten
680,20030324,    0,    0, Aalten
680,20030325,    0,    0, Aalten
680,20030326,    0,    0, Aalten
680,20030327,    0,    0, Aalten
680,20030328,    0,    0, Aalten
680,20030329,    0,    0, Aalten
680,20030330,    0,    0, Aalten
680,20030331,    0,    0, Aalten
680,20030401,    0,    0, Aalten
680,20030402,  108,    0, Aalten
680,20030403,   24,    0, Aalten
680,20030404,    0,    0, Aalten
680,20030405,    0,    0, Aalten
680,20030406,    0,    0, Aalten
680,20030407,    0,    0, Aalten
680,20030408,    0,    0, Aalten
680,20030409,    0,    0, Aalten
680,20030410,    2,    0, Aalten
680,20030411,    5,    0, Aalten
680,20030412,    0,    0, Aalten
680,20030413,    0,    0, Aalten
680,20030414,    0,    0, Aalten
680,20030415,    0,    0, Aalten
680,20030416,    0,    0, Aalten
680,20030417,    0,    0, Aalten
680,20030418,    0,    0, Aalten
680,20030419,    0,    0, Aalten
680,20030420,    0,    0, Aalten
680,20030421,    0,    0, Aalten
680,20030422,    0,    0, Aalten
680,20030423,    0,    0, Aalten
680,20030424,    0,    0, Aalten
680,20030425,    1,    0, Aalten
680,20030426,   60,    0, Aalten
680,20030427,  205,    0, Aalten
680,20030428,   28,    0, Aalten
680,20030429,   52,    0, Aalten
680,20030430,    0,    0, Aalten
680,20030501,  114,    0, Aalten
680,20030502,   40,    0, Aalten
680,20030503,  103,    0, Aalten
680,20030504,    0,    0, Aalten
680,20030505,    0,    0, Aalten
680,20030506,   33,    0, Aalten
680,20030507,    0,    0, Aalten
680,20030508,    0,    0, Aalten
680,20030509,   11,    0, Aalten
680,20030510,    0,    0, Aalten
680,20030511,    0,    0, Aalten
680,20030512,    1,    0, Aalten
680,20030513,   60,    0, Aalten
680,20030514,    9,    0, Aalten
680,20030515,  101,    0, Aalten
680,20030516,   12,    0, Aalten
680,20030517,    0,    0, Aalten
680,20030518,   72,    0, Aalten
680,20030519,  117,    0, Aalten
680,20030520,  192,    0, Aalten
680,20030521,  132,    0, Aalten
680,20030522,   96,    0, Aalten
680,20030523,   10,    0, Aalten
680,20030524,  105,    0, Aalten
680,20030525,   80,    0, Aalten
680,20030526,    0,    0, Aalten
680,20030527,    0,    0, Aalten
680,20030528,    0,    0, Aalten
680,20030529,    0,    0, Aalten
680,20030530,    0,    0, Aalten
680,20030531,    1,    0, Aalten
680,20030601,    0,    0, Aalten
680,20030602,    0,    0, Aalten
680,20030603,    9,    0, Aalten
680,20030604,   20,    0, Aalten
680,20030605,   36,    0, Aalten
680,20030606,    5,    0, Aalten
680,20030607,    0,    0, Aalten
680,20030608,    0,    0, Aalten
680,20030609,  151,    0, Aalten
680,20030610,    0,    0, Aalten
680,20030611,    4,    0, Aalten
680,20030612,    0,    0, Aalten
680,20030613,   44,    0, Aalten
680,20030614,    0,    0, Aalten
680,20030615,    0,    0, Aalten
680,20030616,    0,    0, Aalten
680,20030617,    0,    0, Aalten
680,20030618,    2,    0, Aalten
680,20030619,    1,    0, Aalten
680,20030620,    2,    0, Aalten
680,20030621,    0,    0, Aalten
680,20030622,    0,    0, Aalten
680,20030623,   10,    0, Aalten
680,20030624,    0,    0, Aalten
680,20030625,    0,    0, Aalten
680,20030626,    0,    0, Aalten
680,20030627,    0,    0, Aalten
680,20030628,    0,    0, Aalten
680,20030629,    0,    0, Aalten
680,20030630,    0,    0, Aalten
680,20030701,   42,    0, Aalten
680,20030702,  107,    0, Aalten
680,20030703,   97,    0, Aalten
680,20030704,  221,    0, Aalten
680,20030705,    4,    0, Aalten
680,20030706,    2,    0, Aalten
680,20030707,    0,    0, Aalten
680,20030708,    0,    0, Aalten
680,20030709,    0,    0, Aalten
680,20030710,    0,    0, Aalten
680,20030711,    0,    0, Aalten
680,20030712,    0,    0, Aalten
680,20030713,    0,    0, Aalten
680,20030714,    0,    0, Aalten
680,20030715,    0,    0, Aalten
680,20030716,    0,    0, Aalten
680,20030717,  409,    0, Aalten
680,20030718,    1,    0, Aalten
680,20030719,    0,    0, Aalten
680,20030720,    0,    0, Aalten
680,20030721,    0,    0, Aalten
680,20030722,   83,    0, Aalten
680,20030723,    0,    0, Aalten
680,20030724,   26,    0, Aalten
680,20030725,   33,    0, Aalten
680,20030726,    4,    0, Aalten
680,20030727,   70,    0, Aalten
680,20030728,    0,    0, Aalten
680,20030729,    0,    0, Aalten
680,20030730,    0,    0, Aalten
680,20030731,   46,    0, Aalten
680,20030801,    0,    0, Aalten
680,20030802,    0,    0, Aalten
680,20030803,    0,    0, Aalten
680,20030804,    0,    0, Aalten
680,20030805,    0,    0, Aalten
680,20030806,    0,    0, Aalten
680,20030807,    0,    0, Aalten
680,20030808,    0,    0, Aalten
680,20030809,    0,    0, Aalten
680,20030810,    0,    0, Aalten
680,20030811,    0,    0, Aalten
680,20030812,    0,    0, Aalten
680,20030813,    0,    0, Aalten
680,20030814,    0,    0, Aalten
680,20030815,    0,    0, Aalten
